,Country Name,Country Code,New_business_density_2008,New_business_density_2009,New_business_density_2010,New_business_density_2011,New_business_density_2012,New_business_density_2013,New_business_density_2014,New_business_density_2015,New_business_density_2016,New_business_density_2017,New_business_density_2018,New_business_density_2019,New_business_density_2020,New_businesses_registered_2008,New_businesses_registered_2009,New_businesses_registered_2010,New_businesses_registered_2011,New_businesses_registered_2012,New_businesses_registered_2013,New_businesses_registered_2014,New_businesses_registered_2015,New_businesses_registered_2016,New_businesses_registered_2017,New_businesses_registered_2018,New_businesses_registered_2019,New_businesses_registered_2020,DoingBusiness_2019,unemployment_2008,unemployment_2009,unemployment_2010,unemployment_2011,unemployment_2012,unemployment_2013,unemployment_2014,unemployment_2015,unemployment_2016,unemployment_2017,unemployment_2018,unemployment_2019,unemployment_2020,inflation_2008,inflation_2009,inflation_2010,inflation_2011,inflation_2012,inflation_2013,inflation_2014,inflation_2015,inflation_2016,inflation_2017,inflation_2018,inflation_2019,inflation_2020,GrossNationalExpenditure_2008,GrossNationalExpenditure_2009,GrossNationalExpenditure_2010,GrossNationalExpenditure_2011,GrossNationalExpenditure_2012,GrossNationalExpenditure_2013,GrossNationalExpenditure_2014,GrossNationalExpenditure_2015,GrossNationalExpenditure_2016,GrossNationalExpenditure_2017,GrossNationalExpenditure_2018,GrossNationalExpenditure_2019,GrossNationalExpenditure_2020,TaxRevenue_2008,TaxRevenue_2009,TaxRevenue_2010,TaxRevenue_2011,TaxRevenue_2012,TaxRevenue_2013,TaxRevenue_2014,TaxRevenue_2015,TaxRevenue_2016,TaxRevenue_2017,TaxRevenue_2018,TaxRevenue_2019,TaxRevenue_2020,Educational_attainment_2008,Educational_attainment_2009,Educational_attainment_2010,Educational_attainment_2011,Educational_attainment_2012,Educational_attainment_2013,Educational_attainment_2014,Educational_attainment_2015,Educational_attainment_2016,Educational_attainment_2017,Educational_attainment_2018,Educational_attainment_2019,Educational_attainment_2020,SecondaryEducation_2008,SecondaryEducation_2009,SecondaryEducation_2010,SecondaryEducation_2011,SecondaryEducation_2012,SecondaryEducation_2013,SecondaryEducation_2014,SecondaryEducation_2015,SecondaryEducation_2016,SecondaryEducation_2017,SecondaryEducation_2018,SecondaryEducation_2019,SecondaryEducation_2020,TimeToStartBusiness_2008,TimeToStartBusiness_2009,TimeToStartBusiness_2010,TimeToStartBusiness_2011,TimeToStartBusiness_2012,TimeToStartBusiness_2013,TimeToStartBusiness_2014,TimeToStartBusiness_2015,TimeToStartBusiness_2016,TimeToStartBusiness_2017,TimeToStartBusiness_2018,TimeToStartBusiness_2019,TimeToStartBusiness_2020,Imports of goods and services_2008,Imports of goods and services_2009,Imports of goods and services_2010,Imports of goods and services_2011,Imports of goods and services_2012,Imports of goods and services_2013,Imports of goods and services_2014,Imports of goods and services_2015,Imports of goods and services_2016,Imports of goods and services_2017,Imports of goods and services_2018,Imports of goods and services_2019,Imports of goods and services_2020,Exports_of_goods_and_services_2008,Exports_of_goods_and_services_2009,Exports_of_goods_and_services_2010,Exports_of_goods_and_services_2011,Exports_of_goods_and_services_2012,Exports_of_goods_and_services_2013,Exports_of_goods_and_services_2014,Exports_of_goods_and_services_2015,Exports_of_goods_and_services_2016,Exports_of_goods_and_services_2017,Exports_of_goods_and_services_2018,Exports_of_goods_and_services_2019,Exports_of_goods_and_services_2020,Gini_index_2008,Gini_index_2009,Gini_index_2010,Gini_index_2011,Gini_index_2012,Gini_index_2013,Gini_index_2014,Gini_index_2015,Gini_index_2016,Gini_index_2017,Gini_index_2018,Gini_index_2019,Gini_index_2020,ConsumerPriceIndex_2008,ConsumerPriceIndex_2009,ConsumerPriceIndex_2010,ConsumerPriceIndex_2011,ConsumerPriceIndex_2012,ConsumerPriceIndex_2013,ConsumerPriceIndex_2014,ConsumerPriceIndex_2015,ConsumerPriceIndex_2016,ConsumerPriceIndex_2017,ConsumerPriceIndex_2018,ConsumerPriceIndex_2019,ConsumerPriceIndex_2020,Burden_of_customs_procedure_2008,Burden_of_customs_procedure_2009,Burden_of_customs_procedure_2010,Burden_of_customs_procedure_2011,Burden_of_customs_procedure_2012,Burden_of_customs_procedure_2013,Burden_of_customs_procedure_2014,Burden_of_customs_procedure_2015,Burden_of_customs_procedure_2016,Burden_of_customs_procedure_2017,Burden_of_customs_procedure_2018,Burden_of_customs_procedure_2019,Burden_of_customs_procedure_2020,Poverty_headcount_ratio_2008,Poverty_headcount_ratio_2009,Poverty_headcount_ratio_2010,Poverty_headcount_ratio_2011,Poverty_headcount_ratio_2012,Poverty_headcount_ratio_2013,Poverty_headcount_ratio_2014,Poverty_headcount_ratio_2015,Poverty_headcount_ratio_2016,Poverty_headcount_ratio_2017,Poverty_headcount_ratio_2018,Poverty_headcount_ratio_2019,Poverty_headcount_ratio_2020,PovertyRatio_2008,ConsumerPriceIndex13_2009,ConsumerPriceIndex13_2010,ConsumerPriceIndex13_2011,ConsumerPriceIndex13_2012,ConsumerPriceIndex13_2013,ConsumerPriceIndex13_2014,ConsumerPriceIndex13_2015,ConsumerPriceIndex13_2016,ConsumerPriceIndex13_2017,ConsumerPriceIndex13_2018,ConsumerPriceIndex13_2019,ConsumerPriceIndex13_2020,Cost_of_business_start_up_procedures_2008,Cost_of_business_start_up_procedures_2009,Cost_of_business_start_up_procedures_2010,Cost_of_business_start_up_procedures_2011,Cost_of_business_start_up_procedures_2012,Cost_of_business_start_up_procedures_2013,Cost_of_business_start_up_procedures_2014,Cost_of_business_start_up_procedures_2015,Cost_of_business_start_up_procedures_2016,Cost_of_business_start_up_procedures_2017,Cost_of_business_start_up_procedures_2018,Cost_of_business_start_up_procedures_2019,Cost_of_business_start_up_procedures_2020,Population_growth_2008,Population_growth_2009,Population_growth_2010,Population_growth_2011,Population_growth_2012,Population_growth_2013,Population_growth_2014,Population_growth_2015,Population_growth_2016,Population_growth_2017,Population_growth_2018,Population_growth_2019,Population_growth_2020,Urban_population_2008,Urban_population_2009,Urban_population_2010,Urban_population_2011,Urban_population_2012,Urban_population_2013,Urban_population_2014,Urban_population_2015,Urban_population_2016,Urban_population_2017,Urban_population_2018,Urban_population_2019,Urban_population_2020,Population_density_2008,Population_density_2009,Population_density_2010,Population_density_2011,Population_density_2012,Population_density_2013,Population_density_2014,Population_density_2015,Population_density_2016,Population_density_2017,Population_density_2018,Population_density_2019,Population_density_2020,Final_consumption_expenditure_2008,Final_consumption_expenditure_2009,Final_consumption_expenditure_2010,Final_consumption_expenditure_2011,Final_consumption_expenditure_2012,Final_consumption_expenditure_2013,Final_consumption_expenditure_2014,Final_consumption_expenditure_2015,Final_consumption_expenditure_2016,Final_consumption_expenditure_2017,Final_consumption_expenditure_2018,Final_consumption_expenditure_2019,Final_consumption_expenditure_2020,Labor_force_participation_rate_2008,Labor_force_participation_rate_2009,Labor_force_participation_rate_2010,Labor_force_participation_rate_2011,Labor_force_participation_rate_2012,Labor_force_participation_rate_2013,Labor_force_participation_rate_2014,Labor_force_participation_rate_2015,Labor_force_participation_rate_2016,Labor_force_participation_rate_2017,Labor_force_participation_rate_2018,Labor_force_participation_rate_2019,Labor_force_participation_rate_2020,Wage_and_salaried_workers_2008,Wage_and_salaried_workers_2009,Wage_and_salaried_workers_2010,Wage_and_salaried_workers_2011,Wage_and_salaried_workers_2012,Wage_and_salaried_workers_2013,Wage_and_salaried_workers_2014,Wage_and_salaried_workers_2015,Wage_and_salaried_workers_2016,Wage_and_salaried_workers_2017,Wage_and_salaried_workers_2018,Wage_and_salaried_workers_2019,Wage_and_salaried_workers_2020,Official_exchange_rate_2008,Official_exchange_rate_2009,Official_exchange_rate_2010,Official_exchange_rate_2011,Official_exchange_rate_2012,Official_exchange_rate_2013,Official_exchange_rate_2014,Official_exchange_rate_2015,Official_exchange_rate_2016,Official_exchange_rate_2017,Official_exchange_rate_2018,Official_exchange_rate_2019,Official_exchange_rate_2020,Life_expectancy_2008,Life_expectancy_2009,Life_expectancy_2010,Life_expectancy_2011,Life_expectancy_2012,Life_expectancy_2013,Life_expectancy_2014,Life_expectancy_2015,Life_expectancy_2016,Life_expectancy_2017,Life_expectancy_2018,Life_expectancy_2019,Life_expectancy_2020,GDP_per_capita_2008,GDP_per_capita_2009,GDP_per_capita_2010,GDP_per_capita_2011,GDP_per_capita_2012,GDP_per_capita_2013,GDP_per_capita_2014,GDP_per_capita_2015,GDP_per_capita_2016,GDP_per_capita_2017,GDP_per_capita_2018,GDP_per_capita_2019,GDP_per_capita_2020,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,Industry_2008,Industry_2009,Industry_2010,Industry_2011,Industry_2012,Industry_2013,Industry_2014,Industry_2015,Industry_2016,Industry_2017,Industry_2018,Industry_2019,Industry_2020,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2008,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2009,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2010,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2011,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2012,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2013,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2014,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2015,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2016,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2017,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2018,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2019,Primary_government_expenditures_as_a_proportion_of_original_approved_budget_2020,Interest_payments_2008,Interest_payments_2009,Interest_payments_2010,Interest_payments_2011,Interest_payments_2012,Interest_payments_2013,Interest_payments_2014,Interest_payments_2015,Interest_payments_2016,Interest_payments_2017,Interest_payments_2018,Interest_payments_2019,Interest_payments_2020,Population
,,,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2019,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2018
,,,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_business_density,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,New_businesses_registered,DoingBusiness,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,unemployment,inflation,inflation,inflation,inflation,inflation,inflation,inflation,inflation,inflation,inflation,inflation,inflation,inflation,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,GrossNationalExpenditure,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,TaxRevenue,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,Educational_attainment,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,SecondaryEducation,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,TimeToStartBusiness,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Imports of goods and service,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Exports_of_goods_and_services,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,Gini_index,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,ConsumerPriceIndex,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Burden_of_customs_procedure,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,Poverty_headcount_ratio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,PovertyRatio,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Cost_of_business_start_up_procedures,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Population_growth,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Urban_population,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Population_density,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Final_consumption_expenditure,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Labor_force_participation_rate,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Wage_and_salaried_workers,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Official_exchange_rate,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,Life_expectancy,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP_per_capita,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Industry,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Primary_government_expenditures_as_a_proportion_of_original_approved_budget,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Interest_payments,Population
1,Afghanistan,AFG,0.046360561,0.260193877,0.329456696,0.248972448,0.225927954,0.193162028,0.142361845,0.124470105,0.130028499,0.15486227,0.211648481,,,636,3653,4759,3745,3557,3191,2466,2255,2448,3022,4274,,,173,10.98499966,11.38700008,11.48400021,11.48799992,11.50800037,11.5340004,11.44799995,11.38700008,11.31299973,11.18400002,11.05700016,11.11800003,11.16399956,26.41866415,-6.811161089,2.178537524,11.80418581,6.441212809,7.385771784,4.673996035,-0.661709165,4.383891955,4.975951506,0.626149149,2.302372515,,7.65094E+11,8.052E+11,9.62267E+11,1.07086E+12,1.19209E+12,1.28645E+12,1.33348E+12,1.42459E+12,1.48314E+12,1.54082E+12,1.5739E+12,1.62628E+12,,6.08796493,8.481758361,9.169751919,8.916793996,7.707800603,7.12277329,6.882102943,7.585382331,8.842616158,9.250468049,,,,1415293,1693479,2032719,2190878,2392465,2508900,2577715,2624473,2699792,2875687,3041987,,,1415293,1693479,2032719,2190878,2392465,2508900,2577715,2624473,2699792,2875687,3041987,,,10.5,9.5,9.5,9.5,9.5,6.5,8.5,8.5,8.5,8.5,8.5,8.5,,,2E+11,2.64326E+11,3.44226E+11,5.0497E+11,5.56893E+11,4.73613E+11,5.19743E+11,4.97337E+11,5.4201E+11,5.77539E+11,5.61511E+11,,,1.03788E+11,1.17523E+11,1.46043E+11,1.20354E+11,76611041104,1.14022E+11,87054993175,77104510753,78537680780,1.16426E+11,1.14976E+11,,,,,,,,,,,,,,,105.0210647,97.86791084,100,111.8041858,119.0057313,127.7952231,133.7683667,132.8832092,138.7086655,145.6107414,146.5224819,149.8959752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,54.5,,,,,59.5,30.2,26.7,25.8,22.5,14.4,15.1,19,19.9,82.3,6.4,6.8,,2.268277145,2.397020991,2.74657628,3.143125903,3.407586974,3.494589049,3.355581661,3.077083595,2.778317409,2.548346644,2.3847611,2.311817217,,23.32,23.528,23.737,23.948,24.16,24.373,24.587,24.803,25.02,25.25,25.495,25.754,,42.46281898,43.49295867,44.70408204,46.13150293,47.73056398,49.42803817,51.11477805,52.7120715,54.19711424,55.59599302,56.93776001,,,129.5271431,113.64344,114.5424053,109.2569752,98.96666497,95.62111643,95.18890258,97.05181964,95.04596686,92.84429464,92.70769061,91.91852195,,49.10400009,48.9109993,48.78699875,48.99300003,49.27399826,49.45500183,49.65200043,49.85900116,50.0320015,50.20700073,50.4129982,50.46300125,50.51599884,8.920000076,9.906000137,10.82499981,11.61699963,12.64799976,13.5880003,14.53100014,15.48999977,16.50300026,17.54999924,17.60199928,17.67200089,17.75,50.24961474,50.325,46.452461,46.74700774,50.9214,55.3775,57.2475,61.14346154,67.86608577,68.02690408,72.08324718,77.73794918,,59.93,60.484,61.028,61.553,62.054,62.525,62.966,63.377,63.763,64.13,64.486,,,364.6607448,438.0760344,543.3030419,591.162759,641.8714792,637.1655232,613.8566892,578.4663529,547.2281102,556.3020024,524.1628809,502.1154869,,10109225814,12439087077,15856574731,17804292964,20001598506,20561069558,20484885120,19907111419,19362642267,20191760000,19484384937,19101353833,,2720961614,2723802099,3353890830,4048741173,4231899640,4203629519,4348872122,4404257789,4225552558,4467965941,4341103740,4219308232,,80.20579539,90.30411042,86.64020022,96.03564661,89.12600663,113.6669608,78.3320313,74.25613139,81.20330282,78.24698404,94.70398056,99.50836099,,103089253,108627501,86638122.74,91977758,118236274.2,268060864,351774772,676278879,580470975,676617776,,,,38041754
2,Angola,AGO,,,,,,,,,,,,,,,,,,,,,,,,,,,177,3.611999989,3.782000065,9.430000305,7.361999989,7.379000187,7.400000095,7.330999851,7.282000065,7.22300005,7.118999958,7.019000053,6.886000156,6.774000168,12.47582913,13.73028393,-60.49640059,13.48246792,10.27790492,8.777814293,7.280387304,-21.53169352,32.37773407,31.69168614,20.19037379,17.14531994,,5.0765E+12,5.85239E+12,6.24122E+12,8.25821E+12,9.77016E+12,1.12577E+13,1.28833E+13,1.44217E+13,1.60731E+13,1.90969E+13,2.17081E+13,,,25.65014974,18.36108008,16.59994635,16.10341268,14.82271932,14.18476314,13.54263016,11.00201914,9.732512234,9.223777454,,,,393699,408364,487529,484717,,,,,1746550,,,,,393699,408364,487529,484717,,,,,1746550,,,,,68,68,66,66,66,66,66,36,36,36,36,36,,3.24791E+12,3.55214E+12,3.2794E+12,4.12819E+12,4.38386E+12,4.75876E+12,4.96148E+12,4.62228E+12,4.17805E+12,4.71154E+12,6.54577E+12,,,4.81477E+12,3.2771E+12,4.73984E+12,6.37092E+12,6.83865E+12,6.69608E+12,6.40205E+12,4.15085E+12,4.65448E+12,5.8769E+12,1.04654E+13,,,42.7,,,,,,,,,,51.3,,,207.1075451,235.543999,93.04835781,105.5935728,116.4463798,126.6678268,135.8897352,106.6303739,141.1548728,185.889232,223.4209628,261.7272017,,,,2.762616,2.7,,2.2,1.8,,,,,,,34.4,,,,,,,,,,51.8,,,,,,,,,,,,,32.3,,,196.8,151.1,226.6,163.1,143.1,130.1,118.8,17,20.7,17.4,13.9,11.1,,3.710531322,3.703877683,3.671462401,3.634158626,3.597774308,3.551950467,3.497492744,3.438850684,3.37827278,3.322080998,3.276133875,3.242982603,,58.282,59.034,59.783,60.528,61.268,62.002,62.731,63.446,64.149,64.839,65.514,66.177,,17.40244967,18.05910083,18.73445576,19.42781824,20.13951311,20.86771477,21.61047485,22.3665525,23.13506377,23.91653806,24.71305206,,,45.61059733,62.11067749,52.84009578,52.21825729,53.25225694,59.17479266,62.44240314,69.17683267,69.90647772,70.11831676,66.83601101,,,77.70400238,77.78800201,77.83899689,77.95700073,78.01399994,78.06600189,78.08499908,78.09300232,78.11599731,78.08599854,78.03399658,77.99299622,77.94000244,31.64599991,30.48399925,29.30400085,28.10199928,28.33300018,28.55599976,28.77400017,28.98200035,29.18000031,29.37400055,29.56100082,29.74300003,29.92300034,75.03335417,79.32816667,91.90572034,93.93475,95.46795542,96.51827948,98.30241686,120.0607017,163.6564341,165.9159507,252.8557477,364.825805,,53.243,54.311,55.35,56.33,57.236,58.054,58.776,59.398,59.925,60.379,60.782,,,4080.94141,3122.780766,3587.883798,4615.468028,5100.095808,5254.882338,5408.410496,4166.979684,3506.072885,4095.812942,3289.646664,2973.59116,,88538611205,70307163678,83799496611,1.1179E+11,1.28053E+11,1.3671E+11,1.45712E+11,1.16194E+11,1.01124E+11,1.22124E+11,1.01353E+11,94635415870,,53348780923,30974788504,43884484820,62631865168,72885404631,72952284482,67323882302,48723590535,43122816969,51497116673,48580166009,,,89.23223042,51.41546084,99.93320509,102.7823447,99.13242894,84.9691418,83.29612224,51.0635058,67.1746036,81.55590401,88.53289735,,,1.35479E+11,1.04791E+11,1.15831E+11,81456387937,1.02804E+11,99104966331,1.47161E+11,2.48469E+11,3.5649E+11,5.48315E+11,,,,31825295
